,Age,Work_Experience,Family_Size,Gender_Male,Ever_Married_Yes,Graduated_Yes,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,Spending_Score_High,Spending_Score_Low,Var_1_Cat_2,Var_1_Cat_3,Var_1_Cat_4,Var_1_Cat_5,Var_1_Cat_6,Var_1_Cat_7
6711,69,0.0,3.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
6712,50,1.0,5.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6713,37,8.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6714,61,1.0,2.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6715,52,1.0,4.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6716,23,1.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6719,27,9.0,7.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6720,43,1.0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6721,35,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6722,52,1.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6725,48,0.0,4.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6727,26,8.0,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6728,49,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6729,37,0.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6730,30,13.0,4.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6731,43,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6732,42,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6733,60,0.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6735,23,4.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6736,81,9.0,1.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
6737,45,2.0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6738,33,1.0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6739,25,8.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6740,38,1.0,5.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6741,25,8.0,2.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6742,62,1.0,2.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6743,45,1.0,4.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6744,63,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6745,39,0.0,2.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6746,25,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6747,67,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6748,81,1.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6749,31,1.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6750,22,1.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6752,33,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6753,42,8.0,5.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6755,25,4.0,8.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6757,41,1.0,2.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6758,40,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6759,50,0.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6761,31,9.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6762,63,0.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6763,57,0.0,4.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6764,40,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6766,45,8.0,3.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6768,25,1.0,3.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6769,22,0.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6770,38,1.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6771,37,9.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6772,78,1.0,2.0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
6773,37,2.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6774,43,5.0,2.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6775,23,1.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6776,43,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6777,43,2.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6778,71,3.0,2.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
6779,38,8.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6782,48,9.0,4.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6784,53,1.0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6785,41,0.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6786,28,0.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
6787,22,1.0,6.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6789,43,3.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6791,28,0.0,2.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6792,48,1.0,6.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6793,42,14.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6794,38,0.0,4.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6795,42,6.0,3.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6796,43,1.0,2.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6797,46,1.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6798,43,1.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6799,28,1.0,6.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6800,48,0.0,4.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6801,82,1.0,2.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
6802,49,1.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6803,41,0.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6804,66,0.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6805,22,0.0,5.0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
6806,31,9.0,3.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6807,49,3.0,5.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6808,77,1.0,2.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
6809,41,0.0,2.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
6810,78,0.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6811,41,7.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6812,39,3.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6813,50,0.0,3.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6814,35,3.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6815,52,1.0,3.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6817,50,4.0,4.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6819,63,0.0,4.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6820,47,0.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6822,38,4.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6823,32,2.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6824,31,0.0,6.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6825,36,1.0,3.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6826,67,0.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6828,53,8.0,4.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6829,51,0.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6830,56,0.0,2.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6832,72,1.0,4.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6833,42,2.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6834,26,9.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6836,37,1.0,2.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
6837,18,1.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6839,29,1.0,7.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
6840,70,0.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
6841,19,1.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6842,46,5.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6843,53,1.0,4.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6844,50,0.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6845,43,1.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6846,23,0.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
6847,61,0.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6848,27,9.0,2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6850,83,1.0,1.0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
6851,32,5.0,2.0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6852,58,1.0,5.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6853,67,1.0,3.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6854,19,8.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6855,88,0.0,2.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
6856,35,7.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6857,45,0.0,4.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6858,35,9.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6859,27,0.0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6860,35,4.0,3.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6861,20,2.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6862,41,12.0,3.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6863,33,1.0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6864,58,0.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6865,86,0.0,2.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6866,61,7.0,5.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6867,32,0.0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6868,20,0.0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6869,32,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6870,69,0.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6871,35,9.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6872,72,1.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
6873,37,0.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6876,33,4.0,1.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6877,40,0.0,4.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6878,55,1.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6879,23,1.0,9.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6880,51,1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6881,69,0.0,3.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6882,73,0.0,2.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
6884,20,1.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
6885,53,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6886,46,0.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6887,53,0.0,4.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6888,53,0.0,5.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6889,50,0.0,4.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6890,66,1.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6891,86,1.0,2.0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
6892,27,8.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6893,42,8.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6894,33,11.0,9.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
6895,82,1.0,2.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6896,26,8.0,2.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6897,38,0.0,4.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6898,32,6.0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6899,20,1.0,5.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6900,27,0.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
6901,22,0.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6902,80,0.0,3.0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
6904,77,0.0,1.0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
6905,22,1.0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6906,32,0.0,2.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6908,49,1.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6909,55,0.0,9.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6910,28,1.0,2.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
6912,42,1.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6914,20,1.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
6915,43,0.0,6.0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
6916,73,0.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6917,46,1.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6918,28,0.0,2.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6919,35,9.0,2.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6920,48,3.0,3.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6921,32,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6922,66,0.0,2.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6923,47,8.0,2.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6924,28,1.0,2.0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6925,35,3.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6926,75,1.0,2.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
6927,48,1.0,3.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6928,41,1.0,4.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6929,25,1.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6930,52,0.0,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6931,58,0.0,2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6933,49,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6934,28,9.0,5.0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
6935,53,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6936,27,0.0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6937,33,0.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6938,89,0.0,2.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
6939,40,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6941,27,10.0,5.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6942,37,1.0,6.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
6943,56,0.0,3.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
6944,48,2.0,5.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6945,32,0.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6946,39,1.0,3.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6948,39,9.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6949,60,1.0,4.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6950,33,9.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6951,50,0.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6953,20,1.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6955,37,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6956,25,1.0,2.0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6957,37,11.0,6.0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6958,68,0.0,1.0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6959,20,2.0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6961,30,1.0,6.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6962,83,0.0,2.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6963,52,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6964,19,7.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6965,36,11.0,2.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6966,31,1.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6967,51,0.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6968,53,8.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6969,31,1.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6970,57,0.0,4.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
6971,36,0.0,5.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6973,41,1.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
6974,69,0.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6975,37,11.0,2.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6977,49,0.0,1.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6978,59,0.0,3.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6979,37,2.0,2.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6980,68,3.0,4.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
6982,42,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6984,46,1.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6985,49,1.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
6986,33,1.0,5.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6987,33,1.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6989,32,0.0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
6990,87,0.0,2.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
6991,52,0.0,4.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6992,27,14.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6993,63,6.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6994,89,1.0,2.0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
6996,31,1.0,2.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6997,41,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6999,50,1.0,7.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
7000,70,0.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7001,55,1.0,3.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7002,36,8.0,5.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7003,66,4.0,1.0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
7005,49,5.0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7006,65,1.0,4.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7007,23,1.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
7008,45,3.0,4.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7009,33,1.0,5.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
7010,48,1.0,3.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7011,28,5.0,4.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
7012,27,0.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7013,45,1.0,3.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7014,49,2.0,3.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7016,56,1.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7018,29,0.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7020,57,0.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7021,65,1.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7022,61,1.0,5.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7023,32,0.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
7024,35,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7025,82,1.0,2.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
7026,37,1.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7028,32,2.0,3.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
7029,81,1.0,2.0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
7030,49,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
